TEMPORAL;TERRITORIO;INSCRIPCION;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2020;29;;01;NC000;ANDALUCES;2.0;A
2020;29;;01;00;ANDALUCES;2319.0;A
2020;29;;06;04;ANDALUCES;4.0;A
2020;29;;06;11;ANDALUCES;24.0;A
2020;29;;06;14;ANDALUCES;12.0;A
2020;29;;06;18;ANDALUCES;18.0;A
2020;29;;06;21;ANDALUCES;2.0;A
2020;29;;06;23;ANDALUCES;15.0;A
2020;29;;06;29;ANDALUCES;647.0;A
2020;29;;06;41;ANDALUCES;17.0;A
2020;29;;06;C01;ANDALUCES;739.0;A
2020;29;;06;C02;ANDALUCES;138.0;A
2020;29;;06;66;ANDALUCES;1393.0;A
2020;29;;06;00;ANDALUCES;2270.0;A
2020;41;;00;04;ANDALUCES;8.0;A
2020;41;;00;11;ANDALUCES;51.0;A
2020;41;;00;14;ANDALUCES;27.0;A
2020;41;;00;18;ANDALUCES;13.0;A
2020;41;;00;21;ANDALUCES;21.0;A
2020;41;;00;23;ANDALUCES;13.0;A
2020;41;;00;29;ANDALUCES;14.0;A
2020;41;;00;41;ANDALUCES;1526.0;A
2020;41;;00;C01;ANDALUCES;1673.0;A
2020;41;;00;C02;ANDALUCES;190.0;A
2020;41;;00;66;ANDALUCES;1689.0;A
2020;41;;00;00;ANDALUCES;3552.0;A
2020;41;;01;04;ANDALUCES;4.0;A
2020;41;;01;11;ANDALUCES;26.0;A
2020;41;;01;14;ANDALUCES;17.0;A
2020;41;;01;18;ANDALUCES;4.0;A
2020;41;;01;21;ANDALUCES;13.0;A
2020;41;;01;23;ANDALUCES;8.0;A
2020;41;;01;29;ANDALUCES;7.0;A
2020;41;;01;41;ANDALUCES;808.0;A
2020;41;;01;C01;ANDALUCES;887.0;A
2020;41;;01;C02;ANDALUCES;93.0;A
2020;41;;01;66;ANDALUCES;835.0;A
2020;41;;01;00;ANDALUCES;1815.0;A
2020;41;;06;04;ANDALUCES;4.0;A
2020;41;;06;11;ANDALUCES;25.0;A
2020;41;;06;14;ANDALUCES;10.0;A
2020;41;;06;18;ANDALUCES;9.0;A
2020;41;;06;21;ANDALUCES;8.0;A
2020;41;;06;23;ANDALUCES;5.0;A
2020;41;;06;29;ANDALUCES;7.0;A
2020;41;;06;41;ANDALUCES;718.0;A
2020;41;;06;C01;ANDALUCES;786.0;A
2020;41;;06;C02;ANDALUCES;97.0;A
2020;41;;06;66;ANDALUCES;854.0;A
2020;41;;06;00;ANDALUCES;1737.0;A
2020;;;00;04;ANDALUCES;621.0;A
2020;;;00;11;ANDALUCES;1177.0;A
2020;;;00;14;ANDALUCES;585.0;A
2020;;;00;18;ANDALUCES;966.0;A
2020;;;00;21;ANDALUCES;316.0;A
2020;;;00;23;ANDALUCES;486.0;A
2020;;;00;29;ANDALUCES;1399.0;A
2020;;;00;41;ANDALUCES;1646.0;A
2020;;;00;C01;ANDALUCES;7196.0;A
2020;;;00;C02;ANDALUCES;982.0;A
2020;;;00;66;ANDALUCES;10080.0;A
2020;;;00;NC000;ANDALUCES;2.0;A
2020;;;00;00;ANDALUCES;18260.0;A
2020;;;01;04;ANDALUCES;309.0;A
2020;;;01;11;ANDALUCES;591.0;A
2020;;;01;14;ANDALUCES;299.0;A
2020;;;01;18;ANDALUCES;458.0;A
2020;;;01;21;ANDALUCES;160.0;A
2020;;;01;23;ANDALUCES;239.0;A
2020;;;01;29;ANDALUCES;711.0;A
2020;;;01;41;ANDALUCES;863.0;A
2020;;;01;C01;ANDALUCES;3630.0;A
2020;;;01;C02;ANDALUCES;526.0;A
2020;;;01;66;ANDALUCES;5089.0;A
2020;;;01;NC000;ANDALUCES;2.0;A
2020;;;01;00;ANDALUCES;9247.0;A
2020;;;06;04;ANDALUCES;312.0;A
2020;;;06;11;ANDALUCES;586.0;A
2020;;;06;14;ANDALUCES;286.0;A
2020;;;06;18;ANDALUCES;508.0;A
2020;;;06;21;ANDALUCES;156.0;A
2020;;;06;23;ANDALUCES;247.0;A
2020;;;06;29;ANDALUCES;688.0;A
2020;;;06;41;ANDALUCES;783.0;A
2020;;;06;C01;ANDALUCES;3566.0;A
2020;;;06;C02;ANDALUCES;456.0;A
2020;;;06;66;ANDALUCES;4991.0;A
2020;;;06;00;ANDALUCES;9013.0;A
2020;C02;;00;04;ANDALUCES;83.0;A
2020;C02;;00;11;ANDALUCES;212.0;A
2020;C02;;00;14;ANDALUCES;151.0;A
2020;C02;;00;18;ANDALUCES;165.0;A
2020;C02;;00;21;ANDALUCES;49.0;A
2020;C02;;00;23;ANDALUCES;120.0;A
2020;C02;;00;29;ANDALUCES;170.0;A
2020;C02;;00;41;ANDALUCES;236.0;A
2020;C02;;00;C01;ANDALUCES;1186.0;A
2020;C02;;00;00;ANDALUCES;1186.0;A
2020;C02;;01;04;ANDALUCES;43.0;A
2020;C02;;01;11;ANDALUCES;109.0;A
2020;C02;;01;14;ANDALUCES;88.0;A
2020;C02;;01;18;ANDALUCES;87.0;A
2020;C02;;01;21;ANDALUCES;28.0;A
2020;C02;;01;23;ANDALUCES;65.0;A
2020;C02;;01;29;ANDALUCES;93.0;A
2020;C02;;01;41;ANDALUCES;124.0;A
2020;C02;;01;C01;ANDALUCES;637.0;A
2020;C02;;01;00;ANDALUCES;637.0;A
2020;C02;;06;04;ANDALUCES;40.0;A
2020;C02;;06;11;ANDALUCES;103.0;A
2020;C02;;06;14;ANDALUCES;63.0;A
2020;C02;;06;18;ANDALUCES;78.0;A
2020;C02;;06;21;ANDALUCES;21.0;A
2020;C02;;06;23;ANDALUCES;55.0;A
2020;C02;;06;29;ANDALUCES;77.0;A
2020;C02;;06;41;ANDALUCES;112.0;A
2020;C02;;06;C01;ANDALUCES;549.0;A
2020;C02;;06;00;ANDALUCES;549.0;A
2020;00;;00;04;ANDALUCES;704.0;A
2020;00;;00;11;ANDALUCES;1389.0;A
2020;00;;00;14;ANDALUCES;736.0;A
2020;00;;00;18;ANDALUCES;1131.0;A
2020;00;;00;21;ANDALUCES;365.0;A
2020;00;;00;23;ANDALUCES;606.0;A
2020;00;;00;29;ANDALUCES;1569.0;A
2020;00;;00;41;ANDALUCES;1882.0;A
2020;00;;00;C01;ANDALUCES;8382.0;A
2020;00;;00;C02;ANDALUCES;982.0;A
2020;00;;00;66;ANDALUCES;10080.0;A
2020;00;;00;NC000;ANDALUCES;2.0;A
2020;00;;00;00;ANDALUCES;19446.0;A
2020;00;;01;04;ANDALUCES;352.0;A
2020;00;;01;11;ANDALUCES;700.0;A
2020;00;;01;14;ANDALUCES;387.0;A
2020;00;;01;18;ANDALUCES;545.0;A
2020;00;;01;21;ANDALUCES;188.0;A
2020;00;;01;23;ANDALUCES;304.0;A
2020;00;;01;29;ANDALUCES;804.0;A
2020;00;;01;41;ANDALUCES;987.0;A
2020;00;;01;C01;ANDALUCES;4267.0;A
2020;00;;01;C02;ANDALUCES;526.0;A
2020;00;;01;66;ANDALUCES;5089.0;A
2020;00;;01;NC000;ANDALUCES;2.0;A
2020;00;;01;00;ANDALUCES;9884.0;A
2020;00;;06;04;ANDALUCES;352.0;A
2020;00;;06;11;ANDALUCES;689.0;A
2020;00;;06;14;ANDALUCES;349.0;A
2020;00;;06;18;ANDALUCES;586.0;A
2020;00;;06;21;ANDALUCES;177.0;A
2020;00;;06;23;ANDALUCES;302.0;A
2020;00;;06;29;ANDALUCES;765.0;A
2020;00;;06;41;ANDALUCES;895.0;A
2020;00;;06;C01;ANDALUCES;4115.0;A
2020;00;;06;C02;ANDALUCES;456.0;A
2020;00;;06;66;ANDALUCES;4991.0;A
2020;00;;06;00;ANDALUCES;9562.0;A
2021;04;;00;04;ANDALUCES;394.0;A
2021;04;;00;11;ANDALUCES;3.0;A
2021;04;;00;14;ANDALUCES;4.0;A
2021;04;;00;18;ANDALUCES;11.0;A
2021;04;;00;23;ANDALUCES;5.0;A
2021;04;;00;29;ANDALUCES;1.0;A
2021;04;;00;C01;ANDALUCES;418.0;A
2021;04;;00;C02;ANDALUCES;69.0;A
2021;04;;00;66;ANDALUCES;1173.0;A
2021;04;;00;00;ANDALUCES;1660.0;A
2021;04;;01;04;ANDALUCES;194.0;A
2021;04;;01;11;ANDALUCES;1.0;A
2021;04;;01;14;ANDALUCES;2.0;A
2021;04;;01;18;ANDALUCES;6.0;A
2021;04;;01;23;ANDALUCES;2.0;A
2021;04;;01;C01;ANDALUCES;205.0;A
2021;04;;01;C02;ANDALUCES;38.0;A
2021;04;;01;66;ANDALUCES;588.0;A
2021;04;;01;00;ANDALUCES;831.0;A
2021;04;;06;04;ANDALUCES;200.0;A
2021;04;;06;11;ANDALUCES;2.0;A
2021;04;;06;14;ANDALUCES;2.0;A
2021;04;;06;18;ANDALUCES;5.0;A
2021;04;;06;23;ANDALUCES;3.0;A
2021;04;;06;29;ANDALUCES;1.0;A
2021;04;;06;C01;ANDALUCES;213.0;A
2021;04;;06;C02;ANDALUCES;31.0;A
2021;04;;06;66;ANDALUCES;585.0;A
2021;04;;06;00;ANDALUCES;829.0;A
2021;11;;00;04;ANDALUCES;4.0;A
2021;11;;00;11;ANDALUCES;621.0;A
2021;11;;00;14;ANDALUCES;4.0;A
2021;11;;00;18;ANDALUCES;6.0;A
2021;11;;00;21;ANDALUCES;5.0;A
2021;11;;00;23;ANDALUCES;1.0;A
2021;11;;00;29;ANDALUCES;12.0;A
2021;11;;00;41;ANDALUCES;26.0;A
2021;11;;00;C01;ANDALUCES;679.0;A
2021;11;;00;C02;ANDALUCES;114.0;A
2021;11;;00;66;ANDALUCES;633.0;A
2021;11;;00;00;ANDALUCES;1426.0;A
2021;11;;01;04;ANDALUCES;3.0;A
2021;11;;01;11;ANDALUCES;316.0;A
2021;11;;01;14;ANDALUCES;2.0;A
2021;11;;01;18;ANDALUCES;2.0;A
2021;11;;01;21;ANDALUCES;2.0;A
2021;11;;01;29;ANDALUCES;5.0;A
2021;11;;01;41;ANDALUCES;13.0;A
2021;11;;01;C01;ANDALUCES;343.0;A
2021;11;;01;C02;ANDALUCES;66.0;A
2021;11;;01;66;ANDALUCES;311.0;A
2021;11;;01;00;ANDALUCES;720.0;A
2021;11;;06;04;ANDALUCES;1.0;A
2021;11;;06;11;ANDALUCES;305.0;A
2021;11;;06;14;ANDALUCES;2.0;A
2021;11;;06;18;ANDALUCES;4.0;A
2021;11;;06;21;ANDALUCES;3.0;A
2021;11;;06;23;ANDALUCES;1.0;A
2021;11;;06;29;ANDALUCES;7.0;A
2021;11;;06;41;ANDALUCES;13.0;A
2021;11;;06;C01;ANDALUCES;336.0;A
2021;11;;06;C02;ANDALUCES;48.0;A
2021;11;;06;66;ANDALUCES;322.0;A
2021;11;;06;00;ANDALUCES;706.0;A
2021;14;;00;04;ANDALUCES;1.0;A
2021;14;;00;11;ANDALUCES;6.0;A
2021;14;;00;14;ANDALUCES;323.0;A
2021;14;;00;18;ANDALUCES;3.0;A
2021;14;;00;21;ANDALUCES;4.0;A
2021;14;;00;23;ANDALUCES;5.0;A
2021;14;;00;29;ANDALUCES;4.0;A
2021;14;;00;41;ANDALUCES;4.0;A
2021;14;;00;C01;ANDALUCES;350.0;A
2021;14;;00;C02;ANDALUCES;22.0;A
2021;14;;00;66;ANDALUCES;321.0;A
2021;14;;00;00;ANDALUCES;693.0;A
2021;14;;01;04;ANDALUCES;1.0;A
2021;14;;01;11;ANDALUCES;3.0;A
2021;14;;01;14;ANDALUCES;177.0;A
2021;14;;01;18;ANDALUCES;2.0;A
2021;14;;01;21;ANDALUCES;2.0;A
2021;14;;01;23;ANDALUCES;3.0;A
2021;14;;01;29;ANDALUCES;1.0;A
2021;14;;01;41;ANDALUCES;2.0;A
2021;14;;01;C01;ANDALUCES;191.0;A
2021;14;;01;C02;ANDALUCES;13.0;A
2021;14;;01;66;ANDALUCES;164.0;A
2021;14;;01;00;ANDALUCES;368.0;A
2021;14;;06;11;ANDALUCES;3.0;A
2021;14;;06;14;ANDALUCES;146.0;A
2021;14;;06;18;ANDALUCES;1.0;A
2021;14;;06;21;ANDALUCES;2.0;A
2021;14;;06;23;ANDALUCES;2.0;A
2021;14;;06;29;ANDALUCES;3.0;A
2021;14;;06;41;ANDALUCES;2.0;A
2021;14;;06;C01;ANDALUCES;159.0;A
2021;14;;06;C02;ANDALUCES;9.0;A
2021;14;;06;66;ANDALUCES;157.0;A
2021;14;;06;00;ANDALUCES;325.0;A
2021;18;;00;04;ANDALUCES;7.0;A
2021;18;;00;11;ANDALUCES;3.0;A
2021;18;;00;14;ANDALUCES;4.0;A
2021;18;;00;18;ANDALUCES;579.0;A
2021;18;;00;23;ANDALUCES;11.0;A
2021;18;;00;29;ANDALUCES;10.0;A
2021;18;;00;41;ANDALUCES;2.0;A
2021;18;;00;C01;ANDALUCES;616.0;A
2021;18;;00;C02;ANDALUCES;75.0;A
2021;18;;00;66;ANDALUCES;1210.0;A
2021;18;;00;00;ANDALUCES;1901.0;A
2021;18;;01;04;ANDALUCES;6.0;A
2021;18;;01;11;ANDALUCES;2.0;A
2021;18;;01;14;ANDALUCES;2.0;A
2021;18;;01;18;ANDALUCES;300.0;A
2021;18;;01;23;ANDALUCES;4.0;A
2021;18;;01;29;ANDALUCES;4.0;A
2021;18;;01;C01;ANDALUCES;318.0;A
2021;18;;01;C02;ANDALUCES;38.0;A
2021;18;;01;66;ANDALUCES;597.0;A
2021;18;;01;00;ANDALUCES;953.0;A
2021;18;;06;04;ANDALUCES;1.0;A
2021;18;;06;11;ANDALUCES;1.0;A
2021;18;;06;14;ANDALUCES;2.0;A
2021;18;;06;18;ANDALUCES;279.0;A
2021;18;;06;23;ANDALUCES;7.0;A
2021;18;;06;29;ANDALUCES;6.0;A
2021;18;;06;41;ANDALUCES;2.0;A
2021;18;;06;C01;ANDALUCES;298.0;A
2021;18;;06;C02;ANDALUCES;37.0;A
2021;18;;06;66;ANDALUCES;613.0;A
2021;18;;06;00;ANDALUCES;948.0;A
2021;21;;00;11;ANDALUCES;3.0;A
2021;21;;00;14;ANDALUCES;2.0;A
2021;21;;00;21;ANDALUCES;141.0;A
2021;21;;00;41;ANDALUCES;15.0;A
2021;21;;00;C01;ANDALUCES;161.0;A
2021;21;;00;C02;ANDALUCES;27.0;A
2021;21;;00;66;ANDALUCES;226.0;A
2021;21;;00;00;ANDALUCES;414.0;A
2021;21;;01;11;ANDALUCES;1.0;A
2021;21;;01;14;ANDALUCES;2.0;A
2021;21;;01;21;ANDALUCES;90.0;A
2021;21;;01;41;ANDALUCES;8.0;A
2021;21;;01;C01;ANDALUCES;101.0;A
2021;21;;01;C02;ANDALUCES;15.0;A
2021;21;;01;66;ANDALUCES;118.0;A
2021;21;;01;00;ANDALUCES;234.0;A
2021;21;;06;11;ANDALUCES;2.0;A
2021;21;;06;21;ANDALUCES;51.0;A
2021;21;;06;41;ANDALUCES;7.0;A
2021;21;;06;C01;ANDALUCES;60.0;A
2021;21;;06;C02;ANDALUCES;12.0;A
2021;21;;06;66;ANDALUCES;108.0;A
2021;21;;06;00;ANDALUCES;180.0;A
2021;23;;00;11;ANDALUCES;3.0;A
2021;23;;00;14;ANDALUCES;1.0;A
2021;23;;00;18;ANDALUCES;7.0;A
2021;23;;00;23;ANDALUCES;281.0;A
2021;23;;00;29;ANDALUCES;2.0;A
2021;23;;00;41;ANDALUCES;1.0;A
2021;23;;00;C01;ANDALUCES;295.0;A
2021;23;;00;C02;ANDALUCES;30.0;A
2021;23;;00;66;ANDALUCES;352.0;A
2021;23;;00;00;ANDALUCES;677.0;A
2021;23;;01;11;ANDALUCES;2.0;A
2021;23;;01;18;ANDALUCES;5.0;A
2021;23;;01;23;ANDALUCES;149.0;A
2021;23;;01;C01;ANDALUCES;156.0;A
2021;23;;01;C02;ANDALUCES;12.0;A
2021;23;;01;66;ANDALUCES;190.0;A
2021;23;;01;00;ANDALUCES;358.0;A
2021;23;;06;11;ANDALUCES;1.0;A
2021;23;;06;14;ANDALUCES;1.0;A
2021;23;;06;18;ANDALUCES;2.0;A
2021;23;;06;23;ANDALUCES;132.0;A
2021;23;;06;29;ANDALUCES;2.0;A
2021;23;;06;41;ANDALUCES;1.0;A
2021;23;;06;C01;ANDALUCES;139.0;A
2021;23;;06;C02;ANDALUCES;18.0;A
2021;23;;06;66;ANDALUCES;162.0;A
2021;23;;06;00;ANDALUCES;319.0;A
2021;29;;00;04;ANDALUCES;3.0;A
2021;29;;00;11;ANDALUCES;24.0;A
2021;29;;00;14;ANDALUCES;15.0;A
2021;29;;00;18;ANDALUCES;21.0;A
2021;29;;00;21;ANDALUCES;4.0;A
2021;29;;00;23;ANDALUCES;22.0;A
2021;29;;00;29;ANDALUCES;847.0;A
2021;29;;00;41;ANDALUCES;24.0;A
2021;29;;00;C01;ANDALUCES;960.0;A
2021;29;;00;C02;ANDALUCES;177.0;A
2021;29;;00;66;ANDALUCES;1941.0;A
2021;29;;00;00;ANDALUCES;3078.0;A
2021;29;;01;04;ANDALUCES;2.0;A
2021;29;;01;11;ANDALUCES;14.0;A
2021;29;;01;14;ANDALUCES;9.0;A
2021;29;;01;18;ANDALUCES;14.0;A
2021;29;;01;21;ANDALUCES;3.0;A
2021;29;;01;23;ANDALUCES;13.0;A
2021;29;;01;29;ANDALUCES;417.0;A
2021;29;;01;41;ANDALUCES;15.0;A
2021;29;;01;C01;ANDALUCES;487.0;A
2021;29;;01;C02;ANDALUCES;95.0;A
2021;29;;01;66;ANDALUCES;967.0;A
2021;29;;01;00;ANDALUCES;1549.0;A
2021;29;;06;04;ANDALUCES;1.0;A
2021;29;;06;11;ANDALUCES;10.0;A
2021;29;;06;14;ANDALUCES;6.0;A
2021;29;;06;18;ANDALUCES;7.0;A
2021;29;;06;21;ANDALUCES;1.0;A
2021;29;;06;23;ANDALUCES;9.0;A
2021;29;;06;29;ANDALUCES;430.0;A
2021;29;;06;41;ANDALUCES;9.0;A
2021;29;;06;C01;ANDALUCES;473.0;A
2021;29;;06;C02;ANDALUCES;82.0;A
2021;29;;06;66;ANDALUCES;974.0;A
2021;29;;06;00;ANDALUCES;1529.0;A
2021;41;;00;04;ANDALUCES;6.0;A
2021;41;;00;11;ANDALUCES;35.0;A
2021;41;;00;14;ANDALUCES;13.0;A
2021;41;;00;18;ANDALUCES;8.0;A
2021;41;;00;21;ANDALUCES;11.0;A
2021;41;;00;23;ANDALUCES;4.0;A
2021;41;;00;29;ANDALUCES;8.0;A
2021;41;;00;41;ANDALUCES;897.0;A
2021;41;;00;C01;ANDALUCES;982.0;A
2021;41;;00;C02;ANDALUCES;124.0;A
2021;41;;00;66;ANDALUCES;979.0;A
2021;41;;00;00;ANDALUCES;2085.0;A
2021;41;;01;04;ANDALUCES;3.0;A
2021;41;;01;11;ANDALUCES;13.0;A
2021;41;;01;14;ANDALUCES;8.0;A
2021;41;;01;18;ANDALUCES;7.0;A
2021;41;;01;21;ANDALUCES;5.0;A
2021;41;;01;23;ANDALUCES;3.0;A
2021;41;;01;29;ANDALUCES;3.0;A
2021;41;;01;41;ANDALUCES;477.0;A
2021;41;;01;C01;ANDALUCES;519.0;A
2021;41;;01;C02;ANDALUCES;69.0;A
2021;41;;01;66;ANDALUCES;469.0;A
2021;41;;01;00;ANDALUCES;1057.0;A
2021;41;;06;04;ANDALUCES;3.0;A
2021;41;;06;11;ANDALUCES;22.0;A
2021;41;;06;14;ANDALUCES;5.0;A
2021;41;;06;18;ANDALUCES;1.0;A
2021;41;;06;21;ANDALUCES;6.0;A
2021;41;;06;23;ANDALUCES;1.0;A
2021;41;;06;29;ANDALUCES;5.0;A
2021;41;;06;41;ANDALUCES;420.0;A
2021;41;;06;C01;ANDALUCES;463.0;A
2021;41;;06;C02;ANDALUCES;55.0;A
2021;41;;06;66;ANDALUCES;510.0;A
2021;41;;06;00;ANDALUCES;1028.0;A
2021;;;00;04;ANDALUCES;415.0;A
2021;;;00;11;ANDALUCES;698.0;A
2021;;;00;14;ANDALUCES;366.0;A
2021;;;00;18;ANDALUCES;635.0;A
2021;;;00;21;ANDALUCES;165.0;A
2021;;;00;23;ANDALUCES;329.0;A
2021;;;00;29;ANDALUCES;884.0;A
2021;;;00;41;ANDALUCES;969.0;A
2021;;;00;C01;ANDALUCES;4461.0;A
2021;;;00;C02;ANDALUCES;638.0;A
2021;;;00;66;ANDALUCES;6835.0;A
2021;;;00;00;ANDALUCES;11934.0;A
2021;;;01;04;ANDALUCES;209.0;A
2021;;;01;11;ANDALUCES;352.0;A
2021;;;01;14;ANDALUCES;202.0;A
2021;;;01;18;ANDALUCES;336.0;A
2021;;;01;21;ANDALUCES;102.0;A
2021;;;01;23;ANDALUCES;174.0;A
2021;;;01;29;ANDALUCES;430.0;A
2021;;;01;41;ANDALUCES;515.0;A
2021;;;01;C01;ANDALUCES;2320.0;A
2021;;;01;C02;ANDALUCES;346.0;A
2021;;;01;66;ANDALUCES;3404.0;A
2021;;;01;00;ANDALUCES;6070.0;A
2021;;;06;04;ANDALUCES;206.0;A
2021;;;06;11;ANDALUCES;346.0;A
2021;;;06;14;ANDALUCES;164.0;A
2021;;;06;18;ANDALUCES;299.0;A
2021;;;06;21;ANDALUCES;63.0;A
2021;;;06;23;ANDALUCES;155.0;A
2021;;;06;29;ANDALUCES;454.0;A
2021;;;06;41;ANDALUCES;454.0;A
2021;;;06;C01;ANDALUCES;2141.0;A
2021;;;06;C02;ANDALUCES;292.0;A
2021;;;06;66;ANDALUCES;3431.0;A
2021;;;06;00;ANDALUCES;5864.0;A
2021;C02;;00;04;ANDALUCES;51.0;A
2021;C02;;00;11;ANDALUCES;156.0;A
2021;C02;;00;14;ANDALUCES;68.0;A
2021;C02;;00;18;ANDALUCES;112.0;A
2021;C02;;00;21;ANDALUCES;29.0;A
2021;C02;;00;23;ANDALUCES;81.0;A
2021;C02;;00;29;ANDALUCES;92.0;A
2021;C02;;00;41;ANDALUCES;117.0;A
2021;C02;;00;C01;ANDALUCES;706.0;A
2021;C02;;00;00;ANDALUCES;706.0;A
2021;C02;;01;04;ANDALUCES;29.0;A
2021;C02;;01;11;ANDALUCES;91.0;A
2021;C02;;01;14;ANDALUCES;38.0;A
2021;C02;;01;18;ANDALUCES;58.0;A
2021;C02;;01;21;ANDALUCES;21.0;A
2021;C02;;01;23;ANDALUCES;45.0;A
2021;C02;;01;29;ANDALUCES;48.0;A
2021;C02;;01;41;ANDALUCES;70.0;A
2021;C02;;01;C01;ANDALUCES;400.0;A
2021;C02;;01;00;ANDALUCES;400.0;A
2021;C02;;06;04;ANDALUCES;22.0;A
2021;C02;;06;11;ANDALUCES;65.0;A
2021;C02;;06;14;ANDALUCES;30.0;A
2021;C02;;06;18;ANDALUCES;54.0;A
2021;C02;;06;21;ANDALUCES;8.0;A
2021;C02;;06;23;ANDALUCES;36.0;A
2021;C02;;06;29;ANDALUCES;44.0;A
2021;C02;;06;41;ANDALUCES;47.0;A
2021;C02;;06;C01;ANDALUCES;306.0;A
2021;C02;;06;00;ANDALUCES;306.0;A
2021;00;;00;04;ANDALUCES;466.0;A
2021;00;;00;11;ANDALUCES;854.0;A
2021;00;;00;14;ANDALUCES;434.0;A
2021;00;;00;18;ANDALUCES;747.0;A
2021;00;;00;21;ANDALUCES;194.0;A
2021;00;;00;23;ANDALUCES;410.0;A
2021;00;;00;29;ANDALUCES;976.0;A
2021;00;;00;41;ANDALUCES;1086.0;A
2021;00;;00;C01;ANDALUCES;5167.0;A
2021;00;;00;C02;ANDALUCES;638.0;A
2021;00;;00;66;ANDALUCES;6835.0;A
2021;00;;00;00;ANDALUCES;12640.0;A
2021;00;;01;04;ANDALUCES;238.0;A
2021;00;;01;11;ANDALUCES;443.0;A
2021;00;;01;14;ANDALUCES;240.0;A
2021;00;;01;18;ANDALUCES;394.0;A
2021;00;;01;21;ANDALUCES;123.0;A
2021;00;;01;23;ANDALUCES;219.0;A
2021;00;;01;29;ANDALUCES;478.0;A
2021;00;;01;41;ANDALUCES;585.0;A
2021;00;;01;C01;ANDALUCES;2720.0;A
2021;00;;01;C02;ANDALUCES;346.0;A
2021;00;;01;66;ANDALUCES;3404.0;A
2021;00;;01;00;ANDALUCES;6470.0;A
2021;00;;06;04;ANDALUCES;228.0;A
2021;00;;06;11;ANDALUCES;411.0;A
2021;00;;06;14;ANDALUCES;194.0;A
2021;00;;06;18;ANDALUCES;353.0;A
2021;00;;06;21;ANDALUCES;71.0;A
2021;00;;06;23;ANDALUCES;191.0;A
2021;00;;06;29;ANDALUCES;498.0;A
2021;00;;06;41;ANDALUCES;501.0;A
2021;00;;06;C01;ANDALUCES;2447.0;A
2021;00;;06;C02;ANDALUCES;292.0;A
2021;00;;06;66;ANDALUCES;3431.0;A
2021;00;;06;00;ANDALUCES;6170.0;A
2022;04;;00;04;ANDALUCES;490.0;A
2022;04;;00;11;ANDALUCES;4.0;A
2022;04;;00;14;ANDALUCES;3.0;A
2022;04;;00;18;ANDALUCES;28.0;A
2022;04;;00;21;ANDALUCES;1.0;A
2022;04;;00;23;ANDALUCES;5.0;A
2022;04;;00;29;ANDALUCES;4.0;A
2022;04;;00;41;ANDALUCES;3.0;A
2022;04;;00;C01;ANDALUCES;538.0;A
2022;04;;00;C02;ANDALUCES;72.0;A
2022;04;;00;66;ANDALUCES;1565.0;A
2022;04;;00;00;ANDALUCES;2175.0;A
2022;04;;01;04;ANDALUCES;247.0;A
2022;04;;01;11;ANDALUCES;2.0;A
2022;04;;01;18;ANDALUCES;16.0;A
2022;04;;01;21;ANDALUCES;1.0;A
2022;04;;01;23;ANDALUCES;2.0;A
2022;04;;01;29;ANDALUCES;1.0;A
2022;04;;01;41;ANDALUCES;1.0;A
2022;04;;01;C01;ANDALUCES;270.0;A
2022;04;;01;C02;ANDALUCES;37.0;A
2022;04;;01;66;ANDALUCES;813.0;A
2022;04;;01;00;ANDALUCES;1120.0;A
2022;04;;06;04;ANDALUCES;243.0;A
2022;04;;06;11;ANDALUCES;2.0;A
2022;04;;06;14;ANDALUCES;3.0;A
2022;04;;06;18;ANDALUCES;12.0;A
2022;04;;06;23;ANDALUCES;3.0;A
2022;04;;06;29;ANDALUCES;3.0;A
2022;04;;06;41;ANDALUCES;2.0;A
2022;04;;06;C01;ANDALUCES;268.0;A
2022;04;;06;C02;ANDALUCES;35.0;A
2022;04;;06;66;ANDALUCES;752.0;A
2022;04;;06;00;ANDALUCES;1055.0;A
2022;11;;00;04;ANDALUCES;1.0;A
2022;11;;00;11;ANDALUCES;827.0;A
2022;11;;00;14;ANDALUCES;7.0;A
2022;11;;00;18;ANDALUCES;7.0;A
2022;11;;00;21;ANDALUCES;5.0;A
2022;11;;00;23;ANDALUCES;4.0;A
2022;11;;00;29;ANDALUCES;13.0;A
2022;11;;00;41;ANDALUCES;24.0;A
2022;11;;00;C01;ANDALUCES;888.0;A
2022;11;;00;C02;ANDALUCES;147.0;A
2022;11;;00;66;ANDALUCES;940.0;A
2022;11;;00;00;ANDALUCES;1975.0;A
2022;11;;01;04;ANDALUCES;1.0;A
2022;11;;01;11;ANDALUCES;414.0;A
2022;11;;01;14;ANDALUCES;4.0;A
2022;11;;01;18;ANDALUCES;3.0;A
2022;11;;01;21;ANDALUCES;4.0;A
2022;11;;01;23;ANDALUCES;3.0;A
2022;11;;01;29;ANDALUCES;9.0;A
2022;11;;01;41;ANDALUCES;14.0;A
2022;11;;01;C01;ANDALUCES;452.0;A
2022;11;;01;C02;ANDALUCES;65.0;A
2022;11;;01;66;ANDALUCES;489.0;A
2022;11;;01;00;ANDALUCES;1006.0;A
2022;11;;06;11;ANDALUCES;413.0;A
2022;11;;06;14;ANDALUCES;3.0;A
2022;11;;06;18;ANDALUCES;4.0;A
2022;11;;06;21;ANDALUCES;1.0;A
