TEMPORAL;TERRITORIO;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2020;14;00;C02;ANDALUCES;577.0;A
2020;14;00;66;ANDALUCES;11257.0;A
2020;14;00;NC000;ANDALUCES;86.0;A
2020;14;00;00;ANDALUCES;21469.0;A
2020;14;01;04;ANDALUCES;7.0;A
2020;14;01;11;ANDALUCES;17.0;A
2020;14;01;14;ANDALUCES;4611.0;A
2020;14;01;18;ANDALUCES;22.0;A
2020;14;01;21;ANDALUCES;2.0;A
2020;14;01;23;ANDALUCES;27.0;A
2020;14;01;29;ANDALUCES;19.0;A
2020;14;01;41;ANDALUCES;54.0;A
2020;14;01;C01;ANDALUCES;4759.0;A
2020;14;01;C02;ANDALUCES;278.0;A
2020;14;01;66;ANDALUCES;5666.0;A
2020;14;01;NC000;ANDALUCES;41.0;A
2020;14;01;00;ANDALUCES;10744.0;A
2020;14;06;04;ANDALUCES;6.0;A
2020;14;06;11;ANDALUCES;16.0;A
2020;14;06;14;ANDALUCES;4603.0;A
2020;14;06;18;ANDALUCES;33.0;A
2020;14;06;21;ANDALUCES;6.0;A
2020;14;06;23;ANDALUCES;32.0;A
2020;14;06;29;ANDALUCES;28.0;A
2020;14;06;41;ANDALUCES;66.0;A
2020;14;06;C01;ANDALUCES;4790.0;A
2020;14;06;C02;ANDALUCES;299.0;A
2020;14;06;66;ANDALUCES;5591.0;A
2020;14;06;NC000;ANDALUCES;45.0;A
2020;14;06;00;ANDALUCES;10725.0;A
2020;18;00;04;ANDALUCES;116.0;A
2020;18;00;11;ANDALUCES;96.0;A
2020;18;00;14;ANDALUCES;89.0;A
2020;18;00;18;ANDALUCES;16744.0;A
2020;18;00;21;ANDALUCES;21.0;A
2020;18;00;23;ANDALUCES;175.0;A
2020;18;00;29;ANDALUCES;136.0;A
2020;18;00;41;ANDALUCES;84.0;A
2020;18;00;C01;ANDALUCES;17461.0;A
2020;18;00;C02;ANDALUCES;1295.0;A
2020;18;00;66;ANDALUCES;39830.0;A
2020;18;00;NC000;ANDALUCES;260.0;A
2020;18;00;00;ANDALUCES;58846.0;A
2020;18;01;04;ANDALUCES;52.0;A
2020;18;01;11;ANDALUCES;50.0;A
2020;18;01;14;ANDALUCES;39.0;A
2020;18;01;18;ANDALUCES;8199.0;A
2020;18;01;21;ANDALUCES;8.0;A
2020;18;01;23;ANDALUCES;87.0;A
2020;18;01;29;ANDALUCES;61.0;A
2020;18;01;41;ANDALUCES;46.0;A
2020;18;01;C01;ANDALUCES;8542.0;A
2020;18;01;C02;ANDALUCES;648.0;A
2020;18;01;66;ANDALUCES;19438.0;A
2020;18;01;NC000;ANDALUCES;150.0;A
2020;18;01;00;ANDALUCES;28778.0;A
2020;18;06;04;ANDALUCES;64.0;A
2020;18;06;11;ANDALUCES;46.0;A
2020;18;06;14;ANDALUCES;50.0;A
2020;18;06;18;ANDALUCES;8545.0;A
2020;18;06;21;ANDALUCES;13.0;A
2020;18;06;23;ANDALUCES;88.0;A
2020;18;06;29;ANDALUCES;75.0;A
2020;18;06;41;ANDALUCES;38.0;A
2020;18;06;C01;ANDALUCES;8919.0;A
2020;18;06;C02;ANDALUCES;647.0;A
2020;18;06;66;ANDALUCES;20392.0;A
2020;18;06;NC000;ANDALUCES;110.0;A
2020;18;06;00;ANDALUCES;30068.0;A
2020;21;00;04;ANDALUCES;1.0;A
2020;21;00;11;ANDALUCES;42.0;A
2020;21;00;14;ANDALUCES;23.0;A
2020;21;00;18;ANDALUCES;10.0;A
2020;21;00;21;ANDALUCES;3554.0;A
2020;21;00;23;ANDALUCES;11.0;A
2020;21;00;29;ANDALUCES;13.0;A
2020;21;00;41;ANDALUCES;159.0;A
2020;21;00;C01;ANDALUCES;3813.0;A
2020;21;00;C02;ANDALUCES;320.0;A
2020;21;00;66;ANDALUCES;5162.0;A
2020;21;00;NC000;ANDALUCES;15.0;A
2020;21;00;00;ANDALUCES;9310.0;A
2020;21;01;11;ANDALUCES;28.0;A
2020;21;01;14;ANDALUCES;8.0;A
2020;21;01;18;ANDALUCES;6.0;A
2020;21;01;21;ANDALUCES;1727.0;A
2020;21;01;23;ANDALUCES;5.0;A
2020;21;01;29;ANDALUCES;4.0;A
2020;21;01;41;ANDALUCES;77.0;A
2020;21;01;C01;ANDALUCES;1855.0;A
2020;21;01;C02;ANDALUCES;158.0;A
2020;21;01;66;ANDALUCES;2576.0;A
2020;21;01;NC000;ANDALUCES;9.0;A
2020;21;01;00;ANDALUCES;4598.0;A
2020;21;06;04;ANDALUCES;1.0;A
2020;21;06;11;ANDALUCES;14.0;A
2020;21;06;14;ANDALUCES;15.0;A
2020;21;06;18;ANDALUCES;4.0;A
2020;21;06;21;ANDALUCES;1827.0;A
2020;21;06;23;ANDALUCES;6.0;A
2020;21;06;29;ANDALUCES;9.0;A
2020;21;06;41;ANDALUCES;82.0;A
2020;21;06;C01;ANDALUCES;1958.0;A
2020;21;06;C02;ANDALUCES;162.0;A
2020;21;06;66;ANDALUCES;2586.0;A
2020;21;06;NC000;ANDALUCES;6.0;A
2020;21;06;00;ANDALUCES;4712.0;A
2020;23;00;04;ANDALUCES;11.0;A
2020;23;00;11;ANDALUCES;16.0;A
2020;23;00;14;ANDALUCES;37.0;A
2020;23;00;18;ANDALUCES;87.0;A
2020;23;00;21;ANDALUCES;5.0;A
2020;23;00;23;ANDALUCES;6077.0;A
2020;23;00;29;ANDALUCES;24.0;A
2020;23;00;41;ANDALUCES;21.0;A
2020;23;00;C01;ANDALUCES;6278.0;A
2020;23;00;C02;ANDALUCES;408.0;A
2020;23;00;66;ANDALUCES;8435.0;A
2020;23;00;NC000;ANDALUCES;61.0;A
2020;23;00;00;ANDALUCES;15182.0;A
2020;23;01;04;ANDALUCES;6.0;A
2020;23;01;11;ANDALUCES;10.0;A
2020;23;01;14;ANDALUCES;18.0;A
2020;23;01;18;ANDALUCES;36.0;A
2020;23;01;21;ANDALUCES;2.0;A
2020;23;01;23;ANDALUCES;2944.0;A
2020;23;01;29;ANDALUCES;10.0;A
2020;23;01;41;ANDALUCES;9.0;A
2020;23;01;C01;ANDALUCES;3035.0;A
2020;23;01;C02;ANDALUCES;216.0;A
2020;23;01;66;ANDALUCES;4284.0;A
2020;23;01;NC000;ANDALUCES;27.0;A
2020;23;01;00;ANDALUCES;7562.0;A
2020;23;06;04;ANDALUCES;5.0;A
2020;23;06;11;ANDALUCES;6.0;A
2020;23;06;14;ANDALUCES;19.0;A
2020;23;06;18;ANDALUCES;51.0;A
2020;23;06;21;ANDALUCES;3.0;A
2020;23;06;23;ANDALUCES;3133.0;A
2020;23;06;29;ANDALUCES;14.0;A
2020;23;06;41;ANDALUCES;12.0;A
2020;23;06;C01;ANDALUCES;3243.0;A
2020;23;06;C02;ANDALUCES;192.0;A
2020;23;06;66;ANDALUCES;4151.0;A
2020;23;06;NC000;ANDALUCES;34.0;A
2020;23;06;00;ANDALUCES;7620.0;A
2020;29;00;04;ANDALUCES;71.0;A
2020;29;00;11;ANDALUCES;447.0;A
2020;29;00;14;ANDALUCES;304.0;A
2020;29;00;18;ANDALUCES;346.0;A
2020;29;00;21;ANDALUCES;32.0;A
2020;29;00;23;ANDALUCES;189.0;A
2020;29;00;29;ANDALUCES;17575.0;A
2020;29;00;41;ANDALUCES;295.0;A
2020;29;00;C01;ANDALUCES;19259.0;A
2020;29;00;C02;ANDALUCES;3023.0;A
2020;29;00;66;ANDALUCES;45070.0;A
2020;29;00;NC000;ANDALUCES;240.0;A
2020;29;00;00;ANDALUCES;67592.0;A
2020;29;01;04;ANDALUCES;39.0;A
2020;29;01;11;ANDALUCES;208.0;A
2020;29;01;14;ANDALUCES;144.0;A
2020;29;01;18;ANDALUCES;167.0;A
2020;29;01;21;ANDALUCES;19.0;A
2020;29;01;23;ANDALUCES;95.0;A
2020;29;01;29;ANDALUCES;8665.0;A
2020;29;01;41;ANDALUCES;159.0;A
2020;29;01;C01;ANDALUCES;9496.0;A
2020;29;01;C02;ANDALUCES;1542.0;A
2020;29;01;66;ANDALUCES;22704.0;A
2020;29;01;NC000;ANDALUCES;127.0;A
2020;29;01;00;ANDALUCES;33869.0;A
2020;29;06;04;ANDALUCES;32.0;A
2020;29;06;11;ANDALUCES;239.0;A
2020;29;06;14;ANDALUCES;160.0;A
2020;29;06;18;ANDALUCES;179.0;A
2020;29;06;21;ANDALUCES;13.0;A
2020;29;06;23;ANDALUCES;94.0;A
2020;29;06;29;ANDALUCES;8910.0;A
2020;29;06;41;ANDALUCES;136.0;A
2020;29;06;C01;ANDALUCES;9763.0;A
2020;29;06;C02;ANDALUCES;1481.0;A
2020;29;06;66;ANDALUCES;22366.0;A
2020;29;06;NC000;ANDALUCES;113.0;A
2020;29;06;00;ANDALUCES;33723.0;A
2020;41;00;04;ANDALUCES;62.0;A
2020;41;00;11;ANDALUCES;416.0;A
2020;41;00;14;ANDALUCES;227.0;A
2020;41;00;18;ANDALUCES;123.0;A
2020;41;00;21;ANDALUCES;233.0;A
2020;41;00;23;ANDALUCES;108.0;A
2020;41;00;29;ANDALUCES;173.0;A
2020;41;00;41;ANDALUCES;16641.0;A
2020;41;00;C01;ANDALUCES;17983.0;A
2020;41;00;C02;ANDALUCES;1832.0;A
2020;41;00;66;ANDALUCES;24258.0;A
2020;41;00;NC000;ANDALUCES;173.0;A
2020;41;00;00;ANDALUCES;44246.0;A
2020;41;01;04;ANDALUCES;31.0;A
2020;41;01;11;ANDALUCES;216.0;A
2020;41;01;14;ANDALUCES;126.0;A
2020;41;01;18;ANDALUCES;68.0;A
2020;41;01;21;ANDALUCES;107.0;A
2020;41;01;23;ANDALUCES;53.0;A
2020;41;01;29;ANDALUCES;79.0;A
2020;41;01;41;ANDALUCES;8127.0;A
2020;41;01;C01;ANDALUCES;8807.0;A
2020;41;01;C02;ANDALUCES;924.0;A
2020;41;01;66;ANDALUCES;12024.0;A
2020;41;01;NC000;ANDALUCES;85.0;A
2020;41;01;00;ANDALUCES;21840.0;A
2020;41;06;04;ANDALUCES;31.0;A
2020;41;06;11;ANDALUCES;200.0;A
2020;41;06;14;ANDALUCES;101.0;A
2020;41;06;18;ANDALUCES;55.0;A
2020;41;06;21;ANDALUCES;126.0;A
2020;41;06;23;ANDALUCES;55.0;A
2020;41;06;29;ANDALUCES;94.0;A
2020;41;06;41;ANDALUCES;8514.0;A
2020;41;06;C01;ANDALUCES;9176.0;A
2020;41;06;C02;ANDALUCES;908.0;A
2020;41;06;66;ANDALUCES;12234.0;A
2020;41;06;NC000;ANDALUCES;88.0;A
2020;41;06;00;ANDALUCES;22406.0;A
2021;;00;04;ANDALUCES;11877.0;A
2021;;00;11;ANDALUCES;15189.0;A
2021;;00;14;ANDALUCES;9998.0;A
2021;;00;18;ANDALUCES;17752.0;A
2021;;00;21;ANDALUCES;3905.0;A
2021;;00;23;ANDALUCES;6757.0;A
2021;;00;29;ANDALUCES;18383.0;A
2021;;00;41;ANDALUCES;17835.0;A
2021;;00;C01;ANDALUCES;101696.0;A
2021;;00;C02;ANDALUCES;9784.0;A
2021;;00;66;ANDALUCES;192500.0;A
2021;;00;NC000;ANDALUCES;990.0;A
2021;;00;00;ANDALUCES;304970.0;A
2021;;01;04;ANDALUCES;5732.0;A
2021;;01;11;ANDALUCES;7348.0;A
2021;;01;14;ANDALUCES;5001.0;A
2021;;01;18;ANDALUCES;8702.0;A
2021;;01;21;ANDALUCES;1903.0;A
2021;;01;23;ANDALUCES;3284.0;A
2021;;01;29;ANDALUCES;9033.0;A
2021;;01;41;ANDALUCES;8707.0;A
2021;;01;C01;ANDALUCES;49710.0;A
2021;;01;C02;ANDALUCES;4911.0;A
2021;;01;66;ANDALUCES;95286.0;A
2021;;01;NC000;ANDALUCES;532.0;A
2021;;01;00;ANDALUCES;150439.0;A
2021;;06;04;ANDALUCES;6145.0;A
2021;;06;11;ANDALUCES;7841.0;A
2021;;06;14;ANDALUCES;4997.0;A
2021;;06;18;ANDALUCES;9050.0;A
2021;;06;21;ANDALUCES;2002.0;A
2021;;06;23;ANDALUCES;3473.0;A
2021;;06;29;ANDALUCES;9350.0;A
2021;;06;41;ANDALUCES;9128.0;A
2021;;06;C01;ANDALUCES;51986.0;A
2021;;06;C02;ANDALUCES;4873.0;A
2021;;06;66;ANDALUCES;97214.0;A
2021;;06;NC000;ANDALUCES;458.0;A
2021;;06;00;ANDALUCES;154531.0;A
2021;04;00;04;ANDALUCES;11580.0;A
2021;04;00;11;ANDALUCES;29.0;A
2021;04;00;14;ANDALUCES;30.0;A
2021;04;00;18;ANDALUCES;218.0;A
2021;04;00;21;ANDALUCES;9.0;A
2021;04;00;23;ANDALUCES;47.0;A
2021;04;00;29;ANDALUCES;51.0;A
2021;04;00;41;ANDALUCES;33.0;A
2021;04;00;C01;ANDALUCES;11997.0;A
2021;04;00;C02;ANDALUCES;883.0;A
2021;04;00;66;ANDALUCES;36812.0;A
2021;04;00;NC000;ANDALUCES;184.0;A
2021;04;00;00;ANDALUCES;49876.0;A
2021;04;01;04;ANDALUCES;5584.0;A
2021;04;01;11;ANDALUCES;17.0;A
2021;04;01;14;ANDALUCES;21.0;A
2021;04;01;18;ANDALUCES;107.0;A
2021;04;01;21;ANDALUCES;6.0;A
2021;04;01;23;ANDALUCES;22.0;A
2021;04;01;29;ANDALUCES;27.0;A
2021;04;01;41;ANDALUCES;17.0;A
2021;04;01;C01;ANDALUCES;5801.0;A
2021;04;01;C02;ANDALUCES;451.0;A
2021;04;01;66;ANDALUCES;17809.0;A
2021;04;01;NC000;ANDALUCES;92.0;A
2021;04;01;00;ANDALUCES;24153.0;A
2021;04;06;04;ANDALUCES;5996.0;A
2021;04;06;11;ANDALUCES;12.0;A
2021;04;06;14;ANDALUCES;9.0;A
2021;04;06;18;ANDALUCES;111.0;A
2021;04;06;21;ANDALUCES;3.0;A
2021;04;06;23;ANDALUCES;25.0;A
2021;04;06;29;ANDALUCES;24.0;A
2021;04;06;41;ANDALUCES;16.0;A
2021;04;06;C01;ANDALUCES;6196.0;A
2021;04;06;C02;ANDALUCES;432.0;A
2021;04;06;66;ANDALUCES;19003.0;A
2021;04;06;NC000;ANDALUCES;92.0;A
2021;04;06;00;ANDALUCES;25723.0;A
2021;11;00;04;ANDALUCES;21.0;A
2021;11;00;11;ANDALUCES;14107.0;A
2021;11;00;14;ANDALUCES;75.0;A
2021;11;00;18;ANDALUCES;84.0;A
2021;11;00;21;ANDALUCES;45.0;A
2021;11;00;23;ANDALUCES;40.0;A
2021;11;00;29;ANDALUCES;231.0;A
2021;11;00;41;ANDALUCES;379.0;A
2021;11;00;C01;ANDALUCES;14982.0;A
2021;11;00;C02;ANDALUCES;1395.0;A
2021;11;00;66;ANDALUCES;18710.0;A
2021;11;00;NC000;ANDALUCES;117.0;A
2021;11;00;00;ANDALUCES;35204.0;A
2021;11;01;04;ANDALUCES;12.0;A
2021;11;01;11;ANDALUCES;6806.0;A
2021;11;01;14;ANDALUCES;39.0;A
2021;11;01;18;ANDALUCES;41.0;A
2021;11;01;21;ANDALUCES;20.0;A
2021;11;01;23;ANDALUCES;17.0;A
2021;11;01;29;ANDALUCES;106.0;A
2021;11;01;41;ANDALUCES;152.0;A
2021;11;01;C01;ANDALUCES;7193.0;A
2021;11;01;C02;ANDALUCES;698.0;A
2021;11;01;66;ANDALUCES;9324.0;A
2021;11;01;NC000;ANDALUCES;68.0;A
2021;11;01;00;ANDALUCES;17283.0;A
2021;11;06;04;ANDALUCES;9.0;A
2021;11;06;11;ANDALUCES;7301.0;A
2021;11;06;14;ANDALUCES;36.0;A
2021;11;06;18;ANDALUCES;43.0;A
2021;11;06;21;ANDALUCES;25.0;A
2021;11;06;23;ANDALUCES;23.0;A
2021;11;06;29;ANDALUCES;125.0;A
2021;11;06;41;ANDALUCES;227.0;A
2021;11;06;C01;ANDALUCES;7789.0;A
2021;11;06;C02;ANDALUCES;697.0;A
2021;11;06;66;ANDALUCES;9386.0;A
2021;11;06;NC000;ANDALUCES;49.0;A
2021;11;06;00;ANDALUCES;17921.0;A
2021;14;00;04;ANDALUCES;12.0;A
2021;14;00;11;ANDALUCES;37.0;A
2021;14;00;14;ANDALUCES;9224.0;A
2021;14;00;18;ANDALUCES;57.0;A
2021;14;00;21;ANDALUCES;12.0;A
2021;14;00;23;ANDALUCES;61.0;A
2021;14;00;29;ANDALUCES;51.0;A
2021;14;00;41;ANDALUCES;122.0;A
2021;14;00;C01;ANDALUCES;9576.0;A
2021;14;00;C02;ANDALUCES;572.0;A
2021;14;00;66;ANDALUCES;11453.0;A
2021;14;00;NC000;ANDALUCES;66.0;A
2021;14;00;00;ANDALUCES;21667.0;A
2021;14;01;04;ANDALUCES;6.0;A
2021;14;01;11;ANDALUCES;19.0;A
2021;14;01;14;ANDALUCES;4607.0;A
2021;14;01;18;ANDALUCES;23.0;A
2021;14;01;21;ANDALUCES;4.0;A
2021;14;01;23;ANDALUCES;28.0;A
2021;14;01;29;ANDALUCES;20.0;A
2021;14;01;41;ANDALUCES;56.0;A
2021;14;01;C01;ANDALUCES;4763.0;A
2021;14;01;C02;ANDALUCES;277.0;A
2021;14;01;66;ANDALUCES;5765.0;A
2021;14;01;NC000;ANDALUCES;35.0;A
2021;14;01;00;ANDALUCES;10840.0;A
2021;14;06;04;ANDALUCES;6.0;A
2021;14;06;11;ANDALUCES;18.0;A
2021;14;06;14;ANDALUCES;4617.0;A
2021;14;06;18;ANDALUCES;34.0;A
2021;14;06;21;ANDALUCES;8.0;A
2021;14;06;23;ANDALUCES;33.0;A
2021;14;06;29;ANDALUCES;31.0;A
2021;14;06;41;ANDALUCES;66.0;A
2021;14;06;C01;ANDALUCES;4813.0;A
2021;14;06;C02;ANDALUCES;295.0;A
2021;14;06;66;ANDALUCES;5688.0;A
2021;14;06;NC000;ANDALUCES;31.0;A
2021;14;06;00;ANDALUCES;10827.0;A
2021;18;00;04;ANDALUCES;117.0;A
2021;18;00;11;ANDALUCES;92.0;A
2021;18;00;14;ANDALUCES;84.0;A
2021;18;00;18;ANDALUCES;16824.0;A
2021;18;00;21;ANDALUCES;16.0;A
2021;18;00;23;ANDALUCES;173.0;A
2021;18;00;29;ANDALUCES;145.0;A
2021;18;00;41;ANDALUCES;83.0;A
2021;18;00;C01;ANDALUCES;17534.0;A
2021;18;00;C02;ANDALUCES;1295.0;A
2021;18;00;66;ANDALUCES;40586.0;A
2021;18;00;NC000;ANDALUCES;226.0;A
2021;18;00;00;ANDALUCES;59641.0;A
2021;18;01;04;ANDALUCES;54.0;A
2021;18;01;11;ANDALUCES;48.0;A
2021;18;01;14;ANDALUCES;40.0;A
2021;18;01;18;ANDALUCES;8249.0;A
2021;18;01;21;ANDALUCES;6.0;A
2021;18;01;23;ANDALUCES;82.0;A
2021;18;01;29;ANDALUCES;65.0;A
2021;18;01;41;ANDALUCES;44.0;A
2021;18;01;C01;ANDALUCES;8588.0;A
2021;18;01;C02;ANDALUCES;641.0;A
2021;18;01;66;ANDALUCES;19813.0;A
2021;18;01;NC000;ANDALUCES;132.0;A
2021;18;01;00;ANDALUCES;29174.0;A
2021;18;06;04;ANDALUCES;63.0;A
2021;18;06;11;ANDALUCES;44.0;A
2021;18;06;14;ANDALUCES;44.0;A
2021;18;06;18;ANDALUCES;8575.0;A
2021;18;06;21;ANDALUCES;10.0;A
2021;18;06;23;ANDALUCES;91.0;A
2021;18;06;29;ANDALUCES;80.0;A
2021;18;06;41;ANDALUCES;39.0;A
2021;18;06;C01;ANDALUCES;8946.0;A
2021;18;06;C02;ANDALUCES;654.0;A
2021;18;06;66;ANDALUCES;20773.0;A
2021;18;06;NC000;ANDALUCES;94.0;A
2021;18;06;00;ANDALUCES;30467.0;A
2021;21;00;04;ANDALUCES;1.0;A
2021;21;00;11;ANDALUCES;45.0;A
2021;21;00;14;ANDALUCES;24.0;A
2021;21;00;18;ANDALUCES;10.0;A
2021;21;00;21;ANDALUCES;3561.0;A
2021;21;00;23;ANDALUCES;10.0;A
2021;21;00;29;ANDALUCES;13.0;A
2021;21;00;41;ANDALUCES;160.0;A
2021;21;00;C01;ANDALUCES;3824.0;A
2021;21;00;C02;ANDALUCES;330.0;A
2021;21;00;66;ANDALUCES;5295.0;A
2021;21;00;NC000;ANDALUCES;13.0;A
2021;21;00;00;ANDALUCES;9462.0;A
2021;21;01;11;ANDALUCES;29.0;A
2021;21;01;14;ANDALUCES;9.0;A
2021;21;01;18;ANDALUCES;6.0;A
2021;21;01;21;ANDALUCES;1746.0;A
2021;21;01;23;ANDALUCES;4.0;A
2021;21;01;29;ANDALUCES;4.0;A
2021;21;01;41;ANDALUCES;80.0;A
2021;21;01;C01;ANDALUCES;1878.0;A
2021;21;01;C02;ANDALUCES;162.0;A
2021;21;01;66;ANDALUCES;2647.0;A
2021;21;01;NC000;ANDALUCES;9.0;A
2021;21;01;00;ANDALUCES;4696.0;A
2021;21;06;04;ANDALUCES;1.0;A
2021;21;06;11;ANDALUCES;16.0;A
2021;21;06;14;ANDALUCES;15.0;A
2021;21;06;18;ANDALUCES;4.0;A
2021;21;06;21;ANDALUCES;1815.0;A
2021;21;06;23;ANDALUCES;6.0;A
2021;21;06;29;ANDALUCES;9.0;A
2021;21;06;41;ANDALUCES;80.0;A
2021;21;06;C01;ANDALUCES;1946.0;A
2021;21;06;C02;ANDALUCES;168.0;A
2021;21;06;66;ANDALUCES;2648.0;A
2021;21;06;NC000;ANDALUCES;4.0;A
2021;21;06;00;ANDALUCES;4766.0;A
2021;23;00;04;ANDALUCES;11.0;A
2021;23;00;11;ANDALUCES;18.0;A
2021;23;00;14;ANDALUCES;37.0;A
2021;23;00;18;ANDALUCES;90.0;A
2021;23;00;21;ANDALUCES;5.0;A
2021;23;00;23;ANDALUCES;6117.0;A
2021;23;00;29;ANDALUCES;23.0;A
2021;23;00;41;ANDALUCES;21.0;A
2021;23;00;C01;ANDALUCES;6322.0;A
2021;23;00;C02;ANDALUCES;420.0;A
2021;23;00;66;ANDALUCES;8666.0;A
2021;23;00;NC000;ANDALUCES;51.0;A
2021;23;00;00;ANDALUCES;15459.0;A
2021;23;01;04;ANDALUCES;6.0;A
2021;23;01;11;ANDALUCES;11.0;A
2021;23;01;14;ANDALUCES;18.0;A
2021;23;01;18;ANDALUCES;38.0;A
2021;23;01;21;ANDALUCES;2.0;A
2021;23;01;23;ANDALUCES;2974.0;A
2021;23;01;29;ANDALUCES;10.0;A
2021;23;01;41;ANDALUCES;9.0;A
2021;23;01;C01;ANDALUCES;3068.0;A
2021;23;01;C02;ANDALUCES;217.0;A
2021;23;01;66;ANDALUCES;4402.0;A
2021;23;01;NC000;ANDALUCES;24.0;A
2021;23;01;00;ANDALUCES;7711.0;A
2021;23;06;04;ANDALUCES;5.0;A
2021;23;06;11;ANDALUCES;7.0;A
2021;23;06;14;ANDALUCES;19.0;A
2021;23;06;18;ANDALUCES;52.0;A
2021;23;06;21;ANDALUCES;3.0;A
2021;23;06;23;ANDALUCES;3143.0;A
2021;23;06;29;ANDALUCES;13.0;A
2021;23;06;41;ANDALUCES;12.0;A
2021;23;06;C01;ANDALUCES;3254.0;A
2021;23;06;C02;ANDALUCES;203.0;A
2021;23;06;66;ANDALUCES;4264.0;A
2021;23;06;NC000;ANDALUCES;27.0;A
2021;23;06;00;ANDALUCES;7748.0;A
2021;29;00;04;ANDALUCES;71.0;A
2021;29;00;11;ANDALUCES;440.0;A
2021;29;00;14;ANDALUCES;302.0;A
2021;29;00;18;ANDALUCES;344.0;A
2021;29;00;21;ANDALUCES;32.0;A
2021;29;00;23;ANDALUCES;208.0;A
2021;29;00;29;ANDALUCES;17701.0;A
2021;29;00;41;ANDALUCES;295.0;A
2021;29;00;C01;ANDALUCES;19393.0;A
2021;29;00;C02;ANDALUCES;3044.0;A
2021;29;00;66;ANDALUCES;46212.0;A
2021;29;00;NC000;ANDALUCES;190.0;A
2021;29;00;00;ANDALUCES;68839.0;A
2021;29;01;04;ANDALUCES;40.0;A
2021;29;01;11;ANDALUCES;209.0;A
2021;29;01;14;ANDALUCES;143.0;A
2021;29;01;18;ANDALUCES;167.0;A
2021;29;01;21;ANDALUCES;18.0;A
2021;29;01;23;ANDALUCES;106.0;A
2021;29;01;29;ANDALUCES;8727.0;A
2021;29;01;41;ANDALUCES;162.0;A
2021;29;01;C01;ANDALUCES;9572.0;A
2021;29;01;C02;ANDALUCES;1538.0;A
2021;29;01;66;ANDALUCES;23268.0;A
2021;29;01;NC000;ANDALUCES;101.0;A
2021;29;01;00;ANDALUCES;34479.0;A
2021;29;06;04;ANDALUCES;31.0;A
2021;29;06;11;ANDALUCES;231.0;A
2021;29;06;14;ANDALUCES;159.0;A
2021;29;06;18;ANDALUCES;177.0;A
2021;29;06;21;ANDALUCES;14.0;A
2021;29;06;23;ANDALUCES;102.0;A
2021;29;06;29;ANDALUCES;8974.0;A
2021;29;06;41;ANDALUCES;133.0;A
2021;29;06;C01;ANDALUCES;9821.0;A
2021;29;06;C02;ANDALUCES;1506.0;A
2021;29;06;66;ANDALUCES;22944.0;A
2021;29;06;NC000;ANDALUCES;89.0;A
2021;29;06;00;ANDALUCES;34360.0;A
2021;41;00;04;ANDALUCES;64.0;A
2021;41;00;11;ANDALUCES;421.0;A
2021;41;00;14;ANDALUCES;222.0;A
2021;41;00;18;ANDALUCES;125.0;A
2021;41;00;21;ANDALUCES;225.0;A
2021;41;00;23;ANDALUCES;101.0;A
2021;41;00;29;ANDALUCES;168.0;A
2021;41;00;41;ANDALUCES;16742.0;A
2021;41;00;C01;ANDALUCES;18068.0;A
2021;41;00;C02;ANDALUCES;1845.0;A
2021;41;00;66;ANDALUCES;24766.0;A
2021;41;00;NC000;ANDALUCES;143.0;A
2021;41;00;00;ANDALUCES;44822.0;A
2021;41;01;04;ANDALUCES;30.0;A
2021;41;01;11;ANDALUCES;209.0;A
2021;41;01;14;ANDALUCES;124.0;A
2021;41;01;18;ANDALUCES;71.0;A
2021;41;01;21;ANDALUCES;101.0;A
2021;41;01;23;ANDALUCES;51.0;A
2021;41;01;29;ANDALUCES;74.0;A
2021;41;01;41;ANDALUCES;8187.0;A
2021;41;01;C01;ANDALUCES;8847.0;A
2021;41;01;C02;ANDALUCES;927.0;A
2021;41;01;66;ANDALUCES;12258.0;A
2021;41;01;NC000;ANDALUCES;71.0;A
2021;41;01;00;ANDALUCES;22103.0;A
2021;41;06;04;ANDALUCES;34.0;A
2021;41;06;11;ANDALUCES;212.0;A
2021;41;06;14;ANDALUCES;98.0;A
2021;41;06;18;ANDALUCES;54.0;A
2021;41;06;21;ANDALUCES;124.0;A
2021;41;06;23;ANDALUCES;50.0;A
2021;41;06;29;ANDALUCES;94.0;A
2021;41;06;41;ANDALUCES;8555.0;A
2021;41;06;C01;ANDALUCES;9221.0;A
2021;41;06;C02;ANDALUCES;918.0;A
2021;41;06;66;ANDALUCES;12508.0;A
2021;41;06;NC000;ANDALUCES;72.0;A
2021;41;06;00;ANDALUCES;22719.0;A
2022;;00;04;ANDALUCES;12067.0;A
2022;;00;11;ANDALUCES;15441.0;A
2022;;00;14;ANDALUCES;10034.0;A
2022;;00;18;ANDALUCES;17850.0;A
2022;;00;21;ANDALUCES;3975.0;A
2022;;00;23;ANDALUCES;6871.0;A
2022;;00;29;ANDALUCES;18975.0;A
2022;;00;41;ANDALUCES;18134.0;A
2022;;00;C01;ANDALUCES;103347.0;A
2022;;00;C02;ANDALUCES;10038.0;A
2022;;00;66;ANDALUCES;199427.0;A
2022;;00;NC000;ANDALUCES;973.0;A
2022;;00;00;ANDALUCES;313785.0;A
2022;;01;04;ANDALUCES;5828.0;A
2022;;01;11;ANDALUCES;7442.0;A
2022;;01;14;ANDALUCES;5011.0;A
